word	lemma
fluoridate	14
fluoride	186
fluorine	23
fluorite	30
fluorocarbon	12
fluoroscope	26
fluorosis	7
fluorspar	8
fluoxetine	1
flurry	322
flush	1833
fluster	189
flute	507
fluted	122
flutter	701
fluval	41
fluvial	31
flux	536
fluxgate	9
fly	14204
flysch	13
flysheet	82
flywheel	56
foal	399
foam	923
fob	122
focaccia	4
focal	529
focus	9988
fodder	223
foe	508
foehn	5
foetal	110
foetid	18
foetus	266
fog	1119
fogey	21
foible	53
foie	52
foil	713
foin	22
foist	85
foix	55
folate	18
fold	4388
folder	455
folderol	1
foliage	710
foliar	12
foliate	24
folic	46
folie	13
folio	151
foliose	3
folk	2682
folklore	290
folksy	22
folle	8
follicle	72
follicular	11
follow	63368
folly	1099
foment	78
fomite	6
fond	1486
fondant	253
fondation	28
fondle	136
fondu	49
fons	3
font	713
fontanelle	11
fontina	1
food	21128
fool	4052
foolhardy	107
foolscap	28
foot	25947
footage	231
football	7544
footing	460
footloose	52
footman	85
footplate	66
footsie	56
footy	39
fop	60
foppery	2
for	881846
fora	26
forage	324
foraminifers	16
foray	256
forbear	105
forbid	1787
force	38111
forceps	135
fore	1194
forebear	171
foreboding	153
forecast	3045
forecastle	3
foreclose	84
forecourt	175
forefather	83
forefinger	198
forehand	46
forehead	1226
foreign	17583
foreland	35
forelock	28
foreman	567
forensic	510
foreplay	42
foresake	18
foresee	1482
foreshadow	144
foreshore	86
foreshorten	42
foresight	202
foreskin	72
forest	10688
forestall	211
forestay	13
foretell	94
forethought	38
forewarn	99
foreword	155
forfeit	506
forfend	9
forge	1673
forget	12709
forgive	2788
forgo	657
forint	66
fork	1285
forlorn	241
form	55495
forma	97
formal	9999
formaldehyde	118
formalin	67
formant	2
format	3018
formate	8
formation	4453
formative	374
forme	27
former	18962
formers	149
formes	23
formic	11
formica	85
formidable	1097
formol	6
formula	6181
formulary	37
fornax	4
fornicate	77
forsake	172
forsooth	5
forswear	24
forsythia	24
fort	1232
forte	347
forth	2224
forthcoming	1584
forthright	199
forthwith	251
fortify	627
fortiori	37
fortis	11
fortissimo	23
fortitude	97
fortnight	1562
fortress	642
fortuitous	160
fortunate	9028
fortune	3082
forum	1915
forward	16892
fossa	19
fosses	5
fossil	1595
foster	2712
fou	23
foul	1399
foulard	6
foundation	5093
foundationalism	78
founded	5600
foundered	161
foundling	72
foundry	237
fount	63
fountain	938
four	69820
foursquare	13
fovea	50
fowl	190
fox	2957
foxglove	71
foxhole	7
foxtrot	27
foyer	376
frabjous	3
fracas	80
fractal	71
fraction	2223
fractionate	91
fractious	62
fracture	992
frae	13
frag	26
fragile	998
fragment	3377
fragrant	667
frail	768
frais	65
fraise	3
frame	5949
framework	4075
franc	744
franchise	1369
francophone	53
frangible	3
frangipani	13
franglais	9
franked	463
frankfurter	36
frankincense	31
frankly	1058
frantic	945
frappe	4
frascati	15
frass	4
frat	4
frater	11
fraternal	132
fraternity	250
fraternize	31
fratricide	21
frau	318
fraud	1965
fraudulent	316
fraught	330
fray	420
frazzle	37
freak	493
freaked	44
freckle	242
free	33486
freebee	2
freebie	101
freeboard	9
freebooter	13
freefall	23
freehand	52
freehold	335
freelance	457
freeload	15
freemason	118
freesia	36
freestone	13
freeware	4
freeway	53
freeze	5103
freight	1099
frenetic	125
frenum	1
frenzy	505
freon	13
frequency	3772
frequent	8876
fresco	416
fresh	7988
freshman	83
fret	636
fretsaw	3
friable	35
friar	584
fricassee	5
fricative	32
friction	566
friday	6023
friend	38428
friesan	27
frieze	173
frig	41
frigate	220
fright	4789
frigid	117
frigidaire	6
frill	390
fringe	1512
frippery	19
frisbee	27
frise	4
frisk	53
frisky	41
frisson	101
frit	19
fritillary	5
fritter	77
frivolity	62
frivolous	241
frizz	76
frizzle	9
fro	400
frock	297
frog	1085
frogman	38
frogmarch	23
frolic	117
from	426024
fromage	78
fron	16
frond	135
front	23674
frontier	1372
frontispiece	65
frosh	2
frost	1598
froth	306
frottage	4
froufrou	2
frow	4
frown	2210
frowsty	10
fructify	2
fructose	24
frug	2
frugal	113
fruit	5602
fruitful	523
fruition	181
frump	32
frustrate	3421
frutti	10
fry	2234
fu	254
fuchsia	91
fuchsin	5
fucose	10
fuddy	23
fudge	152
fudging	59
fuel	5590
fug	25
fugacious	1
fugal	11
fugitive	224
fugu	2
fugue	95
ful	40
fulcrum	57
fulfil	3630
fulgurant	3
full	42993
fullerene	36
fulmar	111
fulminant	27
fulminate	45
fulsome	69
fulvous	3
fumarole	11
fumble	515
fume	888
fumigant	7
fumigate	60
fumitory	3
fumy	3
fun	9788
function	17991
functionary	111
fund	19384
fundament	11
fundamental	6098
fundic	86
fundoplication	39
fundus	33
funeral	2356
funerary	99
funereal	38
fungible	20
fungicide	103
fungoid	10
fungus	730
funicle	3
funicular	34
funk	333
funnel	240
fur	1549
furbelow	4
furious	1844
furl	59
furlong	255
furlough	26
furnace	474
furnish	1907
furniture	3490
furor	3
furore	162
furrow	342
further	36372
furthermore	2883
furtive	231
fury	1094
furze	24
fuse	2108
fuselage	275
fusilier	79
fusillade	18
fusilli	4
fuss	1287
fusspot	9
fustian	19
fusty	20
futile	514
futon	17
future	24053
futz	2
fuze	10
fuzz	287
fynbos	1
führer	40
gab	37
gabardine	8
gabble	97
gabbro	20
gaberdine	23
gabion	5
gable	467
gaboon	6
gad	26
gadabout	2
gadarene	18
gaddi	3
gaddis	7
gadfly	39
gadget	263
gadolinium	3
gadroon	7
gadwall	7
gadzooks	2
gae	7
gaff	61
gaffe	62
gaffer	73
gag	405
gaga	11
gaggle	51
gaiety	133
gaijin	21
gain	12468
gainsay	28
gainst	5
gait	159
gaiter	50
gala	453
galactic	130
galactose	10
galatea	8
galaxy	997
gale	679
galena	31
galenic	7
galette	8
gall	1292
gallant	389
gallbladder	11
galleon	83
galleria	43
gallery	5463
gallet	1
galley	322
galliard	4
gallic	118
gallimaufry	8
gallinule	5
gallium	56
gallivant	24
gallon	904
gallop	690
gallows	91
galore	125
galosh	17
galumph	6
galvanic	16
galvanize	287
galvanometer	15
gam	6
gama	20
gamay	13
gamba	8
gambier	3
gambit	85
gamble	1290
gamboge	3
gambol	25
gambrel	2
gambusia	2
game	21085
gameboy	29
gamelan	14
gamely	49
gameplay	35
gamesmanship	10
gamete	55
gamey	17
gamin	3
gamine	10
gamma	470
gammon	60
gammy	9
gamp	13
gamut	97
ganache	4
gane	9
ganev	10
gang	2193
ganger	12
ganglion	229
gangly	68
gangplank	51
gangrene	67
gangster	246
gangue	11
gangway	134
ganja	8
gannet	77
gantlet	1
gantry	93
ganymede	10
gaol	398
gap	4547
gape	490
gar	16
garage	2337
garb	115
garbage	288
garbanzo	1
garble	62
gardai	46
garde	421
garden	16928
gardenia	27
gardes	25
gare	70
garfish	2
garganey	6
gargantuan	63
garget	2
gargle	50
gargoyle	102
garish	145
garland	450
garlic	802
garment	1261
garner	230
garnet	107
garni	34
garnish	299
garniture	1
garret	86
garrison	639
garron	15
garrot	69
garrulity	3
garrulous	43
garter	184
gas	8991
gash	201
gasification	40
gasket	79
gaskin	27
gaslight	28
gasohol	6
gasolene	3
gasoline	68
gasometer	14
gasp	1520
gasper	7
gast	6
gastric	2085
gastrin	594
gastritis	332
gastro	133
gastrocnemius	1
gastroenteritis	33
gastroenterology	51
gastroesophageal	2
gastrointestinal	525
gastronome	7
gastronomic	58
gastronomy	10
gastropod	73
gastroscopy	61
gat	18
gate	5705
gateau	54
gated	77
gather	6642
gating	27
gauche	93
gaucherie	10
gaucho	14
gaud	3
gaudy	187
gauge	1169
gaunt	355
gauntlet	168
gaur	4
gauze	115
gavage	1
gavel	27
gavotte	16
gawk	42
gawp	68
gay	2361
gazan	12
gazania	3
gazar	2
gaze	4217
gazebo	51
gazelle	131
gazette	350
gazpacho	8
gazump	14
gear	3113
gecko	33
geek	27
geest	20
geezer	132
geiger	54
geisha	19
gel	924
gelada	63
gelatine	67
gelatinous	41
gelation	2
gelato	2
gelding	146
gelee	2
gelid	4
gelignite	15
gelt	5
gem	582
geminate	1
gendarme	116
gender	2189
gene	4380
genealogy	221
genera	190
general	54558
generalissimo	16
generals	2671
generate	6366
generation	7338
generator	756
generis	48
generous	3386
genesis	591
genetic	2605
genette	30
genial	198
genic	3
geniculate	17
genie	72
genii	12
genital	429
genitive	27
genitourinary	19
genius	1096
genocide	156
genome	393
genotype	126
genovese	9
genre	1448
gens	94
gentamicin	12
gente	8
genteel	178
gentian	21
gentil	15
gentile	203
gentility	64
gentle	6993
gentleman	6840
gentoo	5
gentrify	51
gentry	677
genuflect	16
genuine	4683
genus	375
geo	64
geocentric	7
geochemical	136
geochemistry	68
geochronology	6
geode	4
geodesic	102
geodesy	4
geodetic	5
geography	4190
geoid	6
geology	2160
geomagnetic	54
geomagnetism	5
geomancy	10
geometer	14
geometrics	10
geometry	1314
geomorphic	94
geomorphology	215
geophysics	321
geopolitics	28
geordie	195
geoscience	30
geostationary	21
geostrategic	1
geosynchronous	3
geothermal	138
ger	69
geranium	229
gerbera	9
gerbil	48
gerenuk	4
geriatric	240
germ	331
germane	41
germanium	27
germicide	8
germinal	17
germinate	206
gerontocracy	10
gerontology	29
gerrymander	18
gerund	9
gesellschaft	27
gesso	31
gesta	41
gestalt	50
gestate	305
geste	74
gesticulate	90
gesture	3061
gesundheit	1
get	214216
geta	3
geum	8
gewgaw	9
gey	4
geyser	48
gharial	9
ghastly	402
ghat	6
ghazi	15
ghee	10
gherkin	34
ghetto	348
ghi	70
ghillie	12
ghost	2272
ghostwriter	2
ghoul	108
giant	3500
giardia	52
giardiasis	7
gibber	115
gibbet	68
gibbete	6
gibbous	5
gibe	28
giblet	18
gid	1
giddy	141
gie	30
gift	5154
gig	935
giga	24
gigabit	5
gigabyte	15
gigahertz	3
gigantic	403
gigawatt	9
giggle	1035
gigolo	25
gigot	18
gila	13
gild	373
gilder	16
giller	7
gillie	66
gills	145
gillyflower	5
gilt	794
gimbal	3
gimcrack	20
gimlet	22
gimmick	205
gimp	10
gin	619
ginger	692
gingerly	209
gingham	38
gingival	2
gingivitis	15
gingko	2
gink	3
ginkgo	11
ginormous	18
ginseng	44
gip	14
giraffe	111
girasole	6
gird	89
girder	129
girdle	159
girl	24403
girn	4
giro	95
girth	107
gist	163
git	239
gite	4
give	130510
gizmo	21
gizzard	27
glace	21
glacial	355
glaciation	65
glacier	384
glaciology	19
glacis	3
glad	4141
glade	125
gladiator	99
gladiatorial	27
gladiola	43
gladsome	2
glamour	1200
glance	6188
gland	704
glare	1688
glasnost	137
glass	12586
glassine	1
glaucoma	29
glaucous	46
glaze	1211
glazier	57
gle	10
gleam	1263
glean	319
glebe	50
glee	332
glen	1067
glenoid	2
glia	6
gliadin	191
glial	42
glib	108
glide	1330
glim	9
glimmer	318
glimpse	1620
glint	476
glioblastoma	4
glioma	6
glissade	12
glissando	22
glisten	388
glister	4
glitch	48
glitter	1169
glitterati	17
glitz	120
gloaming	19
gloat	127
glob	13
global	3732
globe	749
globin	34
globule	179
globulin	21
glockenspiel	22
glomerular	28
glomerulonephritis	5
gloom	1822
glop	3
gloriosa	5
glory	3313
gloss	799
glossina	5
glossy	648
glottal	21
glove	1521
glovebox	8
glow	2067
glower	203
gloxinia	9
glucagon	52
glucocorticoid	15
glucosamine	4
glucose	630
glue	1185
glug	42
glum	207
gluon	41
glut	260
glutamate	168
glutamic	11
glutamine	74
glutaraldehyde	26
glutathione	107
glute	2
gluteal	2
gluteus	1
glutinous	46
glutton	78
glycaemic	98
glycerin	6
glycerine	34
glycerol	45
glyceryl	2
glycine	58
glycogen	34
glycol	45
glycoprotein	107
glycoside	8
glyph	8
glyphosate	7
gnarled	112
gnash	70
gnat	73
gnaw	230
gneiss	27
gnocchi	10
gnome	188
gnomic	17
gnomon	5
gnosis	11
gnostic	56
gnu	13
go	244339
goad	175
goal	11209
goalie	73
goanna	2
goat	1238
goatee	22
gob	84
gobbet	37
gobbing	10
gobble	180
gobbledegook	25
gobbledygook	15
goblet	184
goblin	803
gobsmacked	33
gobstopper	4
goby	49
god	25498
goddam	113
goddamit	10
godfather	497
godhead	57
godown	3
godwit	24
gofer	21
goffer	1
goggle	209
gogo	7
goitre	4
golconda	5
gold	11951
goldcrest	14
goldeneye	23
goldenrod	11
goldfinch	15
golem	15
golf	4489
golgotha	9
goliath	64
golliwog	18
golly	70
gonad	25
gonadotrophin	12
gonadotropin	13
gondola	118
gondolier	34
gong	145
goniometer	4
goniometric	1
gonococcal	88
gonorrhea	1
gonorrhoea	164
gonzo	4
goo	126
goober	2
good	84383
goodbye	3708
goods	10153
goof	55
googly	20
gook	14
gooly	12
goon	72
goop	1
goosander	16
goose	963
gooseberry	115
goosebump	7
gooseflesh	6
gopher	14
gor	30
gordian	21
gore	412
gorge	434
gorged	58
gorgeous	628
gorget	7
gorgon	40
gorgonzola	11
gorilla	216
gormless	37
gorp	2
gorse	153
gory	78
goshawk	24
gosling	77
gospel	1353
gossamer	45
gossip	1231
gothic	1237
gott	20
gouache	130
gouda	16
gouge	226
goulash	29
gourami	78
gourd	43
gourde	5
gourmand	7
gourmet	152
gout	89
govern	77023
governance	183
governess	202
gowan	13
gown	1246
goy	14
gpa	65
graal	8
grab	3033
graben	27
grace	3411
gracilis	11
gracious	637
grackle	3
gradation	128
grade	4367
gradient	723
gradual	4702
graduand	6
graduate	3236
graeco	35
graffiti	240
graft	524
grail	116
grain	2660
gram	675
gramercy	2
grammar	2674
grammatical	1221
grammy	27
gramophone	249
gramps	68
grampus	22
gramscian	6
grana	6
granary	105
grand	6144
grandee	62
grandes	32
grandeur	344
grandfather	7211
grandiloquent	37
grandiose	261
grandstand	159
grange	464
granita	2
granite	641
granny	660
grant	15792
granulate	99
granule	436
granuloma	46
granulomatous	14
grape	819
grapefruit	136
grapeseed	16
grapeshot	6
grapey	7
graph	1477
grapheme	38
graphic	3756
graphite	224
graphology	25
grapnel	6
grappa	14
grapple	315
graptolite	54
gras	68
grasp	2504
grass	4921
grasshopper	98
grata	32
grate	956
grateful	3127
gratia	79
graticule	14
gratify	550
gratin	20
gratis	23
gratitude	751
gratuitous	185
gratuity	57
grav	10
gravamen	6
grave	2788
gravel	1375
gravely	390
graven	16
gravid	6
gravimetric	7
gravis	39
gravitas	27
graviton	12
gravity	1987
gravlax	3
gravure	6
gravy	275
grayling	29
graze	1261
grazie	28
grease	1031
greaser	16
great	71452
greatcoat	87
grebe	67
greco	63
greed	1075
green	16570
greenback	11
greenery	168
greengage	9
greenheart	11
greenhorn	4
greenhouse	1090
greensward	9
greet	2856
gregarious	137
greige	2
gremlin	52
grenade	362
grenadier	82
grenadine	18
grey	7776
greylag	17
greyscale	14
gribble	13
gricean	17
grid	1334
griddle	28
gridiron	24
gridlock	15
grief	1427
grievance	669
grieve	555
grievous	339
griffon	58
grift	7
grill	802
grillade	8
grille	208
grim	1691
grimace	425
grime	286
grin	3460
grinch	3
grind	945
gringa	1
gringo	74
griot	2
grip	3415
gripe	91
grisaille	14
grisly	113
grison	11
grist	128
gristle	38
grit	794
grizzle	86
grizzly	59
groan	1136
groat	75
grocer	638
grog	15
groggy	33
groin	360
grommet	48
groom	985
groove	792
groovy	70
grope	339
grosbeak	3
grosgrain	6
gross	2914
grossed	78
grot	13
grotesque	376
grotesquerie	3
grotto	158
grotty	53
grouch	16
ground	23775
groundfish	1
groundhog	5
groundling	2
groundnut	29
groundsel	12
groundswell	45
group	63556
grouper	26
groupware	38
groupy	60
grouse	218
grout	117
grove	1018
grovel	82
grow	39189
growl	735
groyne	19
grub	229
grubbed	81
grubby	295
grudge	590
grue	3
gruel	41
gruelling	209
gruesome	186
gruff	220
grumble	552
grumpy	175
grunge	101
grunion	2
grunt	756
grupo	28
gruppo	31
gruyere	3
gryke	34
gryphon	19
guacamole	13
guaiac	2
guaiacum	3
guan	3
guanaco	6
guanine	70
guano	28
guar	18
guarana	3
guarani	6
guarantee	6145
guarantor	226
guard	5665
guardia	39
guardian	2767
guava	28
gubernatorial	73
gude	3
gudgeon	27
guerdon	4
guerilla	1353
guerre	48
guess	4621
guesstimate	11
guest	5670
guff	19
guffaw	88
guid	11
guide	12236
guideline	2560
guidon	22
guild	1037
guilder	77
guile	114
guillemot	81
guillotine	205
guilty	5964
guinea	1189
guise	495
guitar	4284
gul	24
gulag	34
gular	2
gulch	5
gulden	29
gulf	3363
gulfstream	27
gull	559
gullet	44
gullible	159
gully	431
gulp	540
gum	627
gumbo	19
gumboot	21
gumma	3
gumption	17
gumshoe	11
gun	6508
gung	49
gunge	24
gunk	8
gunnysack	1
gunrunner	4
gunsel	2
gunwale	45
guppy	125
gurdy	12
gurgle	194
gurkha	38
gurnard	8
guru	282
gush	265
gusset	16
gussie	5
gust	362
gustatory	3
gusto	112
gut	1669
gutter	693
guttersnipe	35
guttural	62
guv	84
guy	5107
guyline	25
guyot	9
guzzle	67
gybe	145
gymkhana	14
gymnasium	630
gymnastics	155
gymnosperm	13
gymslip	12
gyn	4
gynaecology	271
gynandrous	1
gyp	12
gypsophila	11
gypsum	70
gypsy	1072
gyrate	42
gyre	13
gyrfalcon	6
gyro	56
gyroplane	2
gyroscope	23
gyrus	26
haar	7
habeas	49
haberdasher	62
habilitated	6
habit	3868
habitable	86
habitat	1429
habitation	181
habitual	505
habituate	195
habitue	3
habitus	51
habu	3
hacendado	1
hacienda	106
hack	888
hackle	60
hackneyed	43
hacksaw	77
haddock	138
hade	6
hadith	14
hadron	14
hadrosaur	5
haem	12
haematin	3
haematite	24
haematology	73
haematoma	16
haematoxylin	58
haematuria	18
haemodialysis	12
haemodynamic	31
haemoglobin	330
haemophilia	142
haemorrhage	436
haemorrhoid	33
haemostasis	24
haft	11
hag	129
hagfish	39
haggadah	9
haggard	156
haggis	52
haggle	166
hagiography	21
haiku	27
hail	1010
hair	15937
haj	65
hake	22
halal	13
halberd	42
halbert	4
halcyon	62
hale	260
half	38271
halfback	18
halibut	34
halide	18
halite	27
halitosis	22
hall	12855
halleluia	28
hallelujah	56
halliard	2
hallmark	344
hallow	189
halloween	93
hallucinate	240
hallucinogen	46
halm	6
halo	190
halogen	82
halon	83
haloperidol	7
halothane	6
halt	2709
halter	74
halve	692
halyard	26
ham	1580
hamada	5
hamadryad	4
hamamelis	13
hamburger	517
hame	19
hamlet	1018
hammed	20
hammer	2111
hammerhead	8
hammock	81
hammy	24
hamper	702
hamster	164
hamstring	235
hamza	18
hamzah	13
hanaper	7
hance	7
hand	62261
handbook	630
handcuff	266
handicap	3172
handiwork	86
handkerchief	877
handle	9380
handmaid	53
handsel	2
handset	147
handsome	1768
handspring	2
handy	947
hang	10660
hangar	293
hangdog	15
hangover	323
hanker	124
hanse	9
hanseatic	25
hansom	42
hantavirus	5
hao	17
haole	6
hapax	3
haphazard	350
hapless	194
haploid	25
haplotype	41
happen	32005
happenstance	7
happy	18406
hapten	9
haptic	2
harangue	79
harass	1051
harbinger	84
harbor	2521
hard	29355
hardbound	3
hardcase	4
hardcore	201
hardline	315
hardly	8417
hardtack	2
hardware	2121
hardy	1162
hare	745
harebell	20
harebrained	9
harem	292
haricot	23
harissa	1
hark	181
harlequin	333
harlot	57
harm	4905
harmonic	419
harmonica	49
harmonise	586
harmonium	73
harmony	1666
harness	889
harp	336
harped	37
harpoon	57
harpsichord	168
harpy	136
harridan	29
harrier	323
harrow	466
harrumph	8
harsh	2174
hartebeest	1
harum	10
harvest	1750
hash	161
hashemite	48
hashish	55
hasid	5
hasidic	20
haslet	5
hasp	12
hassle	431
hassock	20
haste	2085
hat	4391
hatch	1299
hatchback	102
hatchet	76
hate	5506
hatred	1058
hauberk	14
haugh	15
haughty	173
haul	1848
haulier	216
haulm	5
haunch	110
haunt	1430
hausa	22
hausen	2
hausfrau	5
haut	23
hautboy	27
hauteur	32
have	1344286
havens	130
haversack	34
haviour	2
havoc	336
haw	120
hawfinch	3
hawk	645
hawking	269
hawkshaw	3
hawkweed	4
hawse	2
hawser	15
hawthorn	229
hay	1254
hayrick	8
haywire	24
hazan	4
hazard	2386
haze	364
hazed	19
hazel	963
hazy	272
he	1234521
head	49983
header	844
headhunt	439
headland	320
headlight	327
headlong	211
headquarters	3155
headstart	21
headstrong	54
headway	250
heady	350
heal	2336
health	29348
heap	1303
hear	39127
hearken	19
hearsay	211
hearse	121
heart	16716
heartburn	46
hearth	450
hearty	437
heat	10724
heath	1444
heathen	148
heather	1079
heave	860
heaven	3361
heavy	14829
hebdomadal	5
hebe	18
hebraic	10
hebraist	4
hecatomb	1
heckle	116
hectare	983
hectic	446
hectors	36
heddle	24
hedera	9
hedge	1952
hedgehog	411
hedonic	8
hedonist	159
heed	511
heel	2175
heft	46
hefty	345
hegelian	100
hegemony	445
heifer	219
heigh	13
height	4743
heighten	720
heinous	78
heir	1601
heirloom	76
heist	18
heliacal	4
helianthemum	9
helicobacter	162
helicon	5
helicopter	1557
helio	4
heliocentric	4
heliotrope	17
helipad	10
heliport	12
helium	279
helix	481
hell	5329
hellbent	9
hellebore	24
hellenism	40
hellion	1
hello	7448
helluva	28
helm	322
helmet	1001
helminth	24
helot	30
help	57918
helter	30
helve	3
helvetica	26
hem	498
hematite	9
hematocrit	2
heme	5
hemiplegia	10
hemisphere	1171
hemlock	30
hemodynamic	1
hemoglobin	1
hemolytic	35
hemophilia	1
hemp	121
hen	910
hence	4693
henceforth	333
henceforward	53
